url,title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
,"Crimes Gone Viral","TV Series",Documentary,2020,tt13117238,5.2,133,"AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Unfaithful","TV Series","Drama, Thriller",2020,tt12879200,6.4,2628,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"90 Day Fiancé: HEA Strikes Back!","TV Series",Reality-TV,2020,tt13081092,4.7,39,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, RS, SE, SV, TC, TT, US, UY, VE"
,"How to with John Wilson","TV Series","Comedy, Documentary",2020,tt10801534,8.7,14094,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Joe Exotic: Tigers, Lies and Cover-Up","TV Series",Documentary,2020,tt13080870,6.3,87,"AR, BE, BO, BR, CL, CO, CR, FR, GT, MC, MX, PE, SV, UY"
,"Valley of Tears","TV Series","Drama, War",2020,tt8190688,7.6,5712,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Miramar Murders: The State Vs. Pablo Ibar","TV Series",Documentary,2020,tt5259834,7.2,348,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Homestead Rescue: Raney Ranch","TV Series",Reality-TV,2020,tt13182714,7.9,134,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,"Suspicious Minds","TV Series","Crime, Documentary",2020,tt13332656,6.7,39,"AR, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, FR, GT, HU, JM, LC, MC, MD, MX, NL, NO, PA, PE, PL, PY, RO, SK, SV, TC, UY, VE"
,"Alice & Lewis","TV Series","Animation, Family, Fantasy",2021,tt17044460,8.2,25,"BA, BG, CZ, HR, HU, MD, ME, MK, NL, PL, PT, RO, SI, SK"
,"Flatbush Misdemeanors","TV Series",Comedy,2021,tt13266618,6.8,920,PT
,"Border Control Latin America","TV Series",Reality-TV,2020,tt12201686,8.3,12,"AR, BO, BR, CL, CO, CR, DO, FR, GT, JM, MC, MX, PA, PE, PL, PT, PY, SV, UY, VE"
,Roadkill,"TV Series","Drama, Thriller",2020,tt10846250,6.8,6028,NL
,,"TV Series","Documentary, Drama, War & Politics",2019,,,,"AD, ES, NL, PL, PT"
,"Bridge and Tunnel","TV Series","Comedy, Drama",2021,tt13409770,6.3,920,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NO, PL, RO, SE, SI, SK"
,"Agent Binky: Pets of the Universe","TV Series","Adventure, Animation, Family",2019,tt11068810,6.4,53,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,,"TV Series","Documentary, Crime",2020,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The White Lotus","TV Series","Comedy, Drama",2021,tt13406094,8,221915,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Street Outlaws: Fastest in America","TV Series",Reality-TV,2020,tt12251662,6.9,70,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, JM, LC, MX, NI, NO, PA, PE, PY, SE, SV, TC, TT, US, UY, VE"
,"Bullet Points","TV Series","Documentary, War",2013,tt2862164,6.3,30,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, NL, PT, RO, SI, SK"
,,"TV Series",Reality,2019,,,,NO
,,"TV Series",Reality,2019,,,,SE
,"Put A Ring on It","TV Series",Reality-TV,2020,tt13216918,6.7,98,"AG, BB, BS, HN, NI, TT, US"
,"Scenes from a Marriage","TV Series",Drama,2021,tt12682218,8.1,30112,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Murder on Middle Beach","TV Series","Crime, Documentary, Mystery",2020,tt13263106,7.4,4746,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Basic Bitch","TV Series",Comedy,2020,tt13535306,7.2,427,"DK, FI, NO, SE"
,,"TV Series",Documentary,2020,,,,PL
,"Hell House","TV Series","Crime, Documentary, Drama",2015,tt5120552,7.4,38,"AR, BG, BR, CO, CZ, ES, FR, HU, MC, MD, NL, NO, PT, RO, SK"
,"Derby Girl","TV Series",Comedy,2020,tt11358372,6.5,167,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Jungle Beat","TV Series","Adventure, Animation, Comedy",2003,tt3282216,7,123,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Evil Lives Here: Shadows of Death","TV Series","Crime, Documentary",2020,tt13440300,7.6,296,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SK, SV, TC, TT, US, UY, VE"
,"I Love a Mama's Boy","TV Series",Reality-TV,2020,tt13392648,5,318,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Killer in Question","TV Series",Documentary,2020,tt13317240,7.5,96,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Cost of Winning","TV Series","Documentary, Sport",2020,tt13399526,7.4,145,"AG, BB, BS, HN, NI, TT, US"
,"Cornwall Air 999","TV Series",Documentary,2020,tt13576368,8.7,7,"DK, FI, FR, MC, NO, SE"
,"Adventure of the Ring","TV Series","Comedy, Romance",2020,tt13550418,7.1,73,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"My Feet Are Killing Me: First Steps","TV Series",Reality-TV,2020,tt13923662,7.9,13,"AD, AG, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Behind Every Man","TV Series",Reality-TV,2020,tt13140486,6.5,25,"AG, BB, BS, HN, NI, TT, US"
,"Super Factories","TV Series",Documentary,2020,tt14056634,7.6,12,BE
,,"TV Series",Documentary,2020,,,,"HN, US"
,,"TV Series",,2017,,,,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, UY, VE"
,Wrench'D,"TV Series",Reality-TV,2018,tt8474068,6.6,39,"AD, CZ, ES, FR, HN, HU, MC, MD, NO, PT, RO, SK, US"
,TrollsTopia,"TV Series","Adventure, Animation, Comedy",2020,tt11714932,5.9,251,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Professionals,"TV Series","Action, Adventure",2020,tt8769360,5.6,2199,"FR, MC"
,Normal,"TV Series",Drama,2020,tt13472154,8.2,52,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Minister","TV Series",Drama,2020,tt10087640,7,543,"DK, FI, NO, SE"
,DMZ,"TV Series","Action, Adventure, Drama",2022,tt11057226,5.5,4327,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Crimes That Changed Us","TV Series",Documentary,2020,tt13497328,7.2,104,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Call Me Kat","TV Series",Comedy,2021,tt10985096,5.4,7970,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PT, PY, RS, SV, TC, TT, US, UY, VE"
,"Heaven's Gate: The Cult of Cults","TV Series","Crime, Documentary",2020,tt11210146,7.2,3159,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
,"The Night Caller","TV Series","Crime, Documentary, Thriller",2020,tt12834990,6.9,451,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"The Republic of Sarah","TV Series",Drama,2021,tt11815244,6.1,941,"AG, BB, BS, HN, NI, TT, US"
,"Kung Fu","TV Series","Action, Adventure, Drama",2021,tt7475590,5.7,5172,"AD, AG, BA, BB, BG, BS, CZ, DK, DO, EC, ES, FI, HN, HR, HU, JM, MD, ME, MK, NI, NL, NO, PA, PL, PT, RO, RS, SE, SI, SK, TT, US, VE"
,,"TV Series",Documentary,2018,,,,DK
,"Rocket Around the Xmas Tree","TV Series",Game-Show,2020,tt13492518,8.1,25,"BE, DK, FI, FR, MC, NL, NO, SE"
,Juleølkalenderen,"TV Series",Talk-Show,2018,tt11610124,7.2,11,NO
,,"TV Series","Animation, Sci-Fi & Fantasy",2014,,,,"AG, BB, BS, HN, NI, RS, TT, US"
,"House of Ho","TV Series",Reality-TV,2020,tt12355298,5.9,392,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Robert Durst: An ID Murder Mystery","TV Series",Crime,2019,tt9726390,6.6,59,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Home Economics","TV Series",Comedy,2021,tt9214684,6.9,6383,"DK, FI, NO, SE"
,"Najwieksze Polskie Katastrofy","TV Series",Documentary,2020,tt13885688,7.3,7,PL
,"Pacific Warriors","TV Series",Reality-TV,2015,tt5119992,7.5,43,"AD, BA, BG, CZ, ES, HR, HU, MD, ME, MK, PT, RO, SI, SK"
,Ambulansen,"TV Series",Documentary,2019,tt12694994,,,"DK, NO"
,,"TV Series",Reality,2019,,,,"DK, NO"
,"Painting with John","TV Series","Comedy, Reality-TV",2021,tt13670374,7.7,901,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"90 Day Diaries","TV Series",Reality-TV,2021,tt13787288,5.7,124,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Fixer Upper: Welcome Home","TV Series",Reality-TV,2021,tt13957038,7.5,344,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HU, JM, LC, MD, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
,"Un sueño real","TV Series",Documentary,2020,tt13618230,6.7,19,"AD, ES"
,,"TV Series",,2017,,,,NO
,,"TV Series","Documentary, Reality",2015,,,,NO
,,"TV Series",Reality,2015,,,,NO
,,"TV Series",,2016,,,,NO
,,"TV Series",Reality,2016,,,,NO
,,"TV Series","Reality, Documentary",2019,,,,NO
,"Bride & Prejudice","TV Series",Reality-TV,2016,tt6740426,5.2,15,NL
,"Mare of Easttown","TV Series","Crime, Drama, Mystery",2021,tt10155688,8.4,196377,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"90 Day Bares All","TV Series",Talk-Show,2021,tt13780778,5.6,104,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PY, RS, SE, SV, TC, TT, US, UY, VE"
,"100 Day Dream Home","TV Series",Reality-TV,2019,tt12169564,6.8,235,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HU, JM, LC, MD, MX, NI, NL, NO, PA, PE, PY, RO, RS, SE, SK, SV, TC, TT, US, UY, VE"
,"Doomsday: The Missing Children","TV Series",Documentary,2020,tt15373892,6.8,64,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, US, UY, VE"
,"Paranormal Declassified","TV Series",Documentary,2020,tt13689736,6,112,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PL, PY, SV, TC, UY, VE"
,"Gold Rush: Freddy Dodge's Mine Rescue","TV Series",Reality-TV,2021,tt13610512,8.1,492,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Atlanta Justice","TV Series",Crime,2020,tt13540198,6.7,59,"AR, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, FR, GT, HU, JM, LC, MC, MD, MX, NL, NO, PA, PE, PL, PY, RO, SK, SV, TC, UY, VE"
,"Magnolia Table with Joanna Gaines","TV Series",Reality-TV,2021,tt13793360,6.2,222,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Irma Vep","TV Series","Comedy, Drama",2022,tt13649314,6.8,6748,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,Bump,"TV Series","Comedy, Drama, Romance",2021,tt13751472,7.6,2407,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,,"TV Series",Comedy,2009,,,,"AG, BB, BS, HN, NI, RS, TT, US"
,"Mystery at Blind Frog Ranch","TV Series",Reality-TV,2021,tt13634306,6.1,906,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"The Baby","TV Series","Comedy, Horror, Mystery",2022,tt12879632,6.3,3855,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Fear Thy Roommate","TV Series",Crime,2020,tt14078354,8.1,102,"AG, BB, BS, HN, NI, TT, US"
,,"TV Series","Talk, Reality, Documentary",2021,,,,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"First Time Fixer","TV Series",Reality-TV,2021,tt14214530,6.7,38,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,"Worst Cooks in America: Dirty Dishes","TV Series",Talk-Show,2021,tt13557674,6.3,14,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Three Men Four Wheels","TV Series",Documentary,2020,tt13750872,4.7,27,"AD, BA, BE, BG, CZ, ES, FR, HR, HU, MC, MD, ME, MK, NL, NO, PT, RO, SI, SK"
,"BattleBots: Bounty Hunters","TV Series",Reality-TV,2021,tt13606252,8.1,126,"AG, BB, BS, HN, NI, TT, US"
,"Onision: In Real Life","TV Series",Documentary,2021,tt13832946,5.5,402,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, HN, JM, LC, MC, MX, NI, NL, NO, PA, PE, PL, PY, SV, TC, TT, US, UY, VE"
,,"TV Series","Reality, Documentary",2020,,,,"AR, BR, CO"
,,"TV Series",,2013,,,,"AG, BB, BS, HN, NI, RS, TT, US"
,"The Lady and the Dale","TV Series","Biography, Crime, Documentary",2021,tt12837188,6.9,1472,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Passport to Love","TV Series",Reality-TV,2021,tt15222488,4.4,29,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Undercover Billionaire: Comeback City","TV Series",Reality-TV,2021,tt13662852,6.1,49,"AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PY, RO, SI, SK, SV, TC, UY, VE"
,"It's a Sin","TV Series","Comedy, Drama, History",2021,tt9140342,8.6,37855,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,"Baneheia - kampen om sannheten","TV Series","Crime, Documentary",2021,tt14414208,7.7,61,"DK, NO, SE"
,"The Clown and the Candyman","TV Series","Crime, Documentary",2021,tt14031896,7.4,751,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,"Six Degrees with Mike Rowe","TV Series","Comedy, Documentary, History",2021,tt13606240,7.2,195,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"And Just Like That...","TV Series","Comedy, Drama, Romance",2021,tt13819960,5.7,39615,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,Tiger,"TV Series","Biography, Documentary, Sport",2021,tt12688688,7.8,5089,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Without Secrets","TV Series",Drama,2011,tt1861505,7.6,141,"CZ, HU, MD, PL, RO, SK"
,"The Pembrokeshire Murders","TV Series","Crime, Drama, History",2021,tt11649104,7.1,11271,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
,"UFO Witness","TV Series","Documentary, Sci-Fi",2021,tt11916116,6.4,476,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, HN, JM, LC, MC, MX, NI, NL, NO, PA, PE, PL, PY, SE, SV, TC, TT, US, UY, VE"
,"Cal Fire","TV Series",Reality-TV,2021,tt13836312,7.8,65,"AD, AR, BA, BE, BG, BO, BR, CL, CO, CR, CZ, ES, FR, GT, HR, HU, MC, MD, ME, MK, MX, NL, NO, PE, PL, PT, RO, SI, SK, SV, UY"
,"Fight for First: Excel Esports","TV Series",Documentary,2021,tt13782572,6.5,25,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
,Julia,"TV Series","Biography, Drama",2022,tt10975574,8.3,13610,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,,"TV Series",Reality,2021,,,,NL
,"Home on the Road","TV Series",Reality,2021,tt12259340,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Restoration Road","TV Series",Documentary,2021,tt12259418,8.1,123,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,Doomsday,"TV Series","Drama, Horror, Thriller",2016,tt4733262,6.2,116,"BE, CZ, NL, NO, RO, SE"
,"Belle Collective","TV Series",Reality-TV,2020,tt13606226,5.8,124,"AG, BB, BS, HN, NI, TT, US"
,"Ghost Adventures: Top 10","TV Series","Documentary, Horror, Reality-TV",2021,tt21216012,5.3,49,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,"Super Dad","TV Series",Reality-TV,2021,tt12259534,9.2,34,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Restaurant Recovery","TV Series",Documentary,2020,tt12578644,7.6,16,"AG, BB, BS, NI, TT"
,,"TV Series",Reality,2014,,,,PL
,"Engine Masters","TV Series",Reality-TV,2015,tt8205168,8.4,72,"AG, BB, BS, HN, NI, TT, US"
,"Fast Foodies","TV Series",Reality-TV,2021,tt13476730,6.7,347,"AG, BB, BS, HN, NI, RS, TT, US"
,"Flipping 101","TV Series",Reality-TV,2020,tt10692686,6.4,233,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HU, JM, LC, MD, MX, NI, NO, PA, PE, PY, RO, RS, SE, SK, SV, TC, TT, US, UY, VE"
,Witness,"TV Series",Documentary,2011,tt1947921,7,8,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
,"Kitchen Crash","TV Series",Reality-TV,2021,tt14100986,5.1,15,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,"Ty Breaker","TV Series",Reality-TV,2020,tt13205720,6.9,50,"AD, AR, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HU, JM, LC, MD, MX, PA, PE, PY, RO, SK, SV, TC, UY, VE"
,"25 lat niewinnosci. Sprawa Tomka Komendy","TV Series",Drama,2021,tt14039300,7.5,122,PL
,"Bobby and Giada in Italy","TV Series",Documentary,2021,tt13613562,7.8,123,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
,"Sticker Shock","TV Series",Reality-TV,2018,tt8332034,8.1,37,"HN, US"
,"Home Town: Ben's Workshop","TV Series",Reality-TV,2021,tt13613526,8.3,30,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, RS, SV, TC, US, UY, VE"
,"NASCAR 2020: Under Pressure","TV Series","Documentary, Sport",2020,tt13340818,9,9,"AG, BB, BS, HN, NI, TT, US"
,"To Catch a Killer","TV Series","Crime, Reality-TV",2014,tt3497082,7.9,104,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MD, MX, NL, PA, PE, PY, SV, TC, UY, VE"
,"Dos vidas","TV Series",Drama,2021,tt13323392,7.1,89,"AR, BO, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
,"Mary McCartney Serves It Up","TV Series",Reality-TV,2021,tt14117358,7.3,17,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, GT, HN, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
